state,FIPS,abrv,county
Alabama,01,AL,Autauga
Alabama,01,AL,Baldwin
Alabama,01,AL,Barbour
Alabama,01,AL,Bibb
Alabama,01,AL,Blount
Alabama,01,AL,Bullock
Alabama,01,AL,Butler
Alabama,01,AL,Calhoun
Alabama,01,AL,Chambers
Alabama,01,AL,Cherokee
Alabama,01,AL,Chilton
Alabama,01,AL,Choctaw
Alabama,01,AL,Clarke
Alabama,01,AL,Clay
Alabama,01,AL,Cleburne
Alabama,01,AL,Coffee
Alabama,01,AL,Colbert
Alabama,01,AL,Conecuh
Alabama,01,AL,Coosa
Alabama,01,AL,Covington
Alabama,01,AL,Crenshaw
Alabama,01,AL,Cullman
Alabama,01,AL,Dale
Alabama,01,AL,Dallas
Alabama,01,AL,DeKalb
Alabama,01,AL,Elmore
Alabama,01,AL,Escambia
Alabama,01,AL,Etowah
Alabama,01,AL,Fayette
Alabama,01,AL,Franklin
Alabama,01,AL,Geneva
Alabama,01,AL,Greene
Alabama,01,AL,Hale
Alabama,01,AL,Henry
Alabama,01,AL,Houston
Alabama,01,AL,Jackson
Alabama,01,AL,Jefferson
Alabama,01,AL,Lamar
Alabama,01,AL,Lauderdale
Alabama,01,AL,Lawrence
Alabama,01,AL,Lee
Alabama,01,AL,Limestone
Alabama,01,AL,Lowndes
Alabama,01,AL,Macon
Alabama,01,AL,Madison
Alabama,01,AL,Marengo
Alabama,01,AL,Marion
Alabama,01,AL,Marshall
Alabama,01,AL,Mobile
Alabama,01,AL,Monroe
Alabama,01,AL,Montgomery
Alabama,01,AL,Morgan
Alabama,01,AL,Perry
Alabama,01,AL,Pickens
Alabama,01,AL,Pike
Alabama,01,AL,Randolph
Alabama,01,AL,Russell
Alabama,01,AL,Shelby
Alabama,01,AL,St. Clair
Alabama,01,AL,Sumter
Alabama,01,AL,Talladega
Alabama,01,AL,Tallapoosa
Alabama,01,AL,Tuscaloosa
Alabama,01,AL,Walker
Alabama,01,AL,Washington
Alabama,01,AL,Wilcox
Alabama,01,AL,Winston
Alaska,02,AK,Aleutians East
Alaska,02,AK,Aleutians West
Alaska,02,AK,Anchorage
Alaska,02,AK,Bethel
Alaska,02,AK,Bristol Bay
Alaska,02,AK,Denali
Alaska,02,AK,Dillingham
Alaska,02,AK,Fairbanks North Star
Alaska,02,AK,Haines
Alaska,02,AK,Hoonah-Angoon
Alaska,02,AK,Juneau
Alaska,02,AK,Kenai Peninsula
Alaska,02,AK,Ketchikan Gateway
Alaska,02,AK,Kodiak Island
Alaska,02,AK,Lake and Peninsula
Alaska,02,AK,Matanuska-Susitna
Alaska,02,AK,Nome
Alaska,02,AK,North Slope
Alaska,02,AK,Northwest Arctic
Alaska,02,AK,Petersburg
Alaska,02,AK,Prince of Wales-Hyder
Alaska,02,AK,Sitka
Alaska,02,AK,Skagway
Alaska,02,AK,Southeast Fairbanks
Alaska,02,AK,Valdez-Cordova
Alaska,02,AK,Wade Hampton
Alaska,02,AK,Wrangell
Alaska,02,AK,Yakutat
Alaska,02,AK,Yukon-Koyukuk
Arizona,04,AZ,Apache
Arizona,04,AZ,Cochise
Arizona,04,AZ,Coconino
Arizona,04,AZ,Gila
Arizona,04,AZ,Graham
Arizona,04,AZ,Greenlee
Arizona,04,AZ,La Paz
Arizona,04,AZ,Maricopa
Arizona,04,AZ,Mohave
Arizona,04,AZ,Navajo
Arizona,04,AZ,Pima
Arizona,04,AZ,Pinal
Arizona,04,AZ,Santa Cruz
Arizona,04,AZ,Yavapai
Arizona,04,AZ,Yuma
Arkansas,05,AR,Arkansas
Arkansas,05,AR,Ashley
Arkansas,05,AR,Baxter
Arkansas,05,AR,Benton
Arkansas,05,AR,Boone
Arkansas,05,AR,Bradley
Arkansas,05,AR,Calhoun
Arkansas,05,AR,Carroll
Arkansas,05,AR,Chicot
Arkansas,05,AR,Clark
Arkansas,05,AR,Clay
Arkansas,05,AR,Cleburne
Arkansas,05,AR,Cleveland
Arkansas,05,AR,Columbia
Arkansas,05,AR,Conway
Arkansas,05,AR,Craighead
Arkansas,05,AR,Crawford
Arkansas,05,AR,Crittenden
Arkansas,05,AR,Cross
Arkansas,05,AR,Dallas
Arkansas,05,AR,Desha
Arkansas,05,AR,Drew
Arkansas,05,AR,Faulkner
Arkansas,05,AR,Franklin
Arkansas,05,AR,Fulton
Arkansas,05,AR,Garland
Arkansas,05,AR,Grant
Arkansas,05,AR,Greene
Arkansas,05,AR,Hempstead
Arkansas,05,AR,Hot Spring
Arkansas,05,AR,Howard
Arkansas,05,AR,Independence
Arkansas,05,AR,Izard
Arkansas,05,AR,Jackson
Arkansas,05,AR,Jefferson
Arkansas,05,AR,Johnson
Arkansas,05,AR,Lafayette
Arkansas,05,AR,Lawrence
Arkansas,05,AR,Lee
Arkansas,05,AR,Lincoln
Arkansas,05,AR,Little River
Arkansas,05,AR,Logan
Arkansas,05,AR,Lonoke
Arkansas,05,AR,Madison
Arkansas,05,AR,Marion
Arkansas,05,AR,Miller
Arkansas,05,AR,Mississippi
Arkansas,05,AR,Monroe
Arkansas,05,AR,Montgomery
Arkansas,05,AR,Nevada
Arkansas,05,AR,Newton
Arkansas,05,AR,Ouachita
Arkansas,05,AR,Perry
Arkansas,05,AR,Phillips
Arkansas,05,AR,Pike
Arkansas,05,AR,Poinsett
Arkansas,05,AR,Polk
Arkansas,05,AR,Pope
Arkansas,05,AR,Prairie
Arkansas,05,AR,Pulaski
Arkansas,05,AR,Randolph
Arkansas,05,AR,Saline
Arkansas,05,AR,Scott
Arkansas,05,AR,Searcy
Arkansas,05,AR,Sebastian
Arkansas,05,AR,Sevier
Arkansas,05,AR,Sharp
Arkansas,05,AR,St. Francis
Arkansas,05,AR,Stone
Arkansas,05,AR,Union
Arkansas,05,AR,Van Buren
Arkansas,05,AR,Washington
Arkansas,05,AR,White
Arkansas,05,AR,Woodruff
Arkansas,05,AR,Yell
California,06,CA,Alameda
California,06,CA,Alpine
California,06,CA,Amador
California,06,CA,Butte
California,06,CA,Calaveras
California,06,CA,Colusa
California,06,CA,Contra Costa
California,06,CA,Del Norte
California,06,CA,El Dorado
California,06,CA,Fresno
California,06,CA,Glenn
California,06,CA,Humboldt
California,06,CA,Imperial
California,06,CA,Inyo
California,06,CA,Kern
California,06,CA,Kings
California,06,CA,Lake
California,06,CA,Lassen
California,06,CA,Los Angeles
California,06,CA,Madera
California,06,CA,Marin
California,06,CA,Mariposa
California,06,CA,Mendocino
California,06,CA,Merced
California,06,CA,Modoc
California,06,CA,Mono
California,06,CA,Monterey
California,06,CA,Napa
California,06,CA,Nevada
California,06,CA,Orange
California,06,CA,Placer
California,06,CA,Plumas
California,06,CA,Riverside
California,06,CA,Sacramento
California,06,CA,San Benito
California,06,CA,San Bernardino
California,06,CA,San Diego
California,06,CA,San Francisco
California,06,CA,San Joaquin
California,06,CA,San Luis Obispo
California,06,CA,San Mateo
California,06,CA,Santa Barbara
California,06,CA,Santa Clara
California,06,CA,Santa Cruz
California,06,CA,Shasta
California,06,CA,Sierra
California,06,CA,Siskiyou
California,06,CA,Solano
California,06,CA,Sonoma
California,06,CA,Stanislaus
California,06,CA,Sutter
California,06,CA,Tehama
California,06,CA,Trinity
California,06,CA,Tulare
California,06,CA,Tuolumne
California,06,CA,Ventura
California,06,CA,Yolo
California,06,CA,Yuba
Colorado,08,CO,Adams
Colorado,08,CO,Alamosa
Colorado,08,CO,Arapahoe
Colorado,08,CO,Archuleta
Colorado,08,CO,Baca
Colorado,08,CO,Bent
Colorado,08,CO,Boulder
Colorado,08,CO,Broomfield
Colorado,08,CO,Chaffee
Colorado,08,CO,Cheyenne
Colorado,08,CO,Clear Creek
Colorado,08,CO,Conejos
Colorado,08,CO,Costilla
Colorado,08,CO,Crowley
Colorado,08,CO,Custer
Colorado,08,CO,Delta
Colorado,08,CO,Denver
Colorado,08,CO,Dolores
Colorado,08,CO,Douglas
Colorado,08,CO,Eagle
Colorado,08,CO,El Paso
Colorado,08,CO,Elbert
Colorado,08,CO,Fremont
Colorado,08,CO,Garfield
Colorado,08,CO,Gilpin
Colorado,08,CO,Grand
Colorado,08,CO,Gunnison
Colorado,08,CO,Hinsdale
Colorado,08,CO,Huerfano
Colorado,08,CO,Jackson
Colorado,08,CO,Jefferson
Colorado,08,CO,Kiowa
Colorado,08,CO,Kit Carson
Colorado,08,CO,La Plata
Colorado,08,CO,Lake
Colorado,08,CO,Larimer
Colorado,08,CO,Las Animas
Colorado,08,CO,Lincoln
Colorado,08,CO,Logan
Colorado,08,CO,Mesa
Colorado,08,CO,Mineral
Colorado,08,CO,Moffat
Colorado,08,CO,Montezuma
Colorado,08,CO,Montrose
Colorado,08,CO,Morgan
Colorado,08,CO,Otero
Colorado,08,CO,Ouray
Colorado,08,CO,Park
Colorado,08,CO,Phillips
Colorado,08,CO,Pitkin
Colorado,08,CO,Prowers
Colorado,08,CO,Pueblo
Colorado,08,CO,Rio Blanco
Colorado,08,CO,Rio Grande
Colorado,08,CO,Routt
Colorado,08,CO,Saguache
Colorado,08,CO,San Juan
Colorado,08,CO,San Miguel
Colorado,08,CO,Sedgwick
Colorado,08,CO,Summit
Colorado,08,CO,Teller
Colorado,08,CO,Washington
Colorado,08,CO,Weld
Colorado,08,CO,Yuma
Connecticut,09,CT,Fairfield
Connecticut,09,CT,Hartford
Connecticut,09,CT,Litchfield
Connecticut,09,CT,Middlesex
Connecticut,09,CT,New Haven
Connecticut,09,CT,New London
Connecticut,09,CT,Tolland
Connecticut,09,CT,Windham
Delaware,10,DE,Kent
Delaware,10,DE,New Castle
Delaware,10,DE,Sussex
Florida,12,FL,Alachua
Florida,12,FL,Baker
Florida,12,FL,Bay
Florida,12,FL,Bradford
Florida,12,FL,Brevard
Florida,12,FL,Broward
Florida,12,FL,Calhoun
Florida,12,FL,Charlotte
Florida,12,FL,Citrus
Florida,12,FL,Clay
Florida,12,FL,Collier
Florida,12,FL,Columbia
Florida,12,FL,DeSoto
Florida,12,FL,Dixie
Florida,12,FL,Duval
Florida,12,FL,Escambia
Florida,12,FL,Flagler
Florida,12,FL,Franklin
Florida,12,FL,Gadsden
Florida,12,FL,Gilchrist
Florida,12,FL,Glades
Florida,12,FL,Gulf
Florida,12,FL,Hamilton
Florida,12,FL,Hardee
Florida,12,FL,Hendry
Florida,12,FL,Hernando
Florida,12,FL,Highlands
Florida,12,FL,Hillsborough
Florida,12,FL,Holmes
Florida,12,FL,Indian River
Florida,12,FL,Jackson
Florida,12,FL,Jefferson
Florida,12,FL,Lafayette
Florida,12,FL,Lake
Florida,12,FL,Lee
Florida,12,FL,Leon
Florida,12,FL,Levy
Florida,12,FL,Liberty
Florida,12,FL,Madison
Florida,12,FL,Manatee
Florida,12,FL,Marion
Florida,12,FL,Martin
Florida,12,FL,Miami-Dade
Florida,12,FL,Monroe
Florida,12,FL,Nassau
Florida,12,FL,Okaloosa
Florida,12,FL,Okeechobee
Florida,12,FL,Orange
Florida,12,FL,Osceola
Florida,12,FL,Palm Beach
Florida,12,FL,Pasco
Florida,12,FL,Pinellas
Florida,12,FL,Polk
Florida,12,FL,Putnam
Florida,12,FL,Santa Rosa
Florida,12,FL,Sarasota
Florida,12,FL,Seminole
Florida,12,FL,St. Johns
Florida,12,FL,St. Lucie
Florida,12,FL,Sumter
Florida,12,FL,Suwannee
Florida,12,FL,Taylor
Florida,12,FL,Union
Florida,12,FL,Volusia
Florida,12,FL,Wakulla
Florida,12,FL,Walton
Florida,12,FL,Washington
Georgia,13,GA,Appling
Georgia,13,GA,Atkinson
Georgia,13,GA,Bacon
Georgia,13,GA,Baker
Georgia,13,GA,Baldwin
Georgia,13,GA,Banks
Georgia,13,GA,Barrow
Georgia,13,GA,Bartow
Georgia,13,GA,Ben Hill
Georgia,13,GA,Berrien
Georgia,13,GA,Bibb
Georgia,13,GA,Bleckley
Georgia,13,GA,Brantley
Georgia,13,GA,Brooks
Georgia,13,GA,Bryan
Georgia,13,GA,Bulloch
Georgia,13,GA,Burke
Georgia,13,GA,Butts
Georgia,13,GA,Calhoun
Georgia,13,GA,Camden
Georgia,13,GA,Candler
Georgia,13,GA,Carroll
Georgia,13,GA,Catoosa
Georgia,13,GA,Charlton
Georgia,13,GA,Chatham
Georgia,13,GA,Chattahoochee
Georgia,13,GA,Chattooga
Georgia,13,GA,Cherokee
Georgia,13,GA,Clarke
Georgia,13,GA,Clay
Georgia,13,GA,Clayton
Georgia,13,GA,Clinch
Georgia,13,GA,Cobb
Georgia,13,GA,Coffee
Georgia,13,GA,Colquitt
Georgia,13,GA,Columbia
Georgia,13,GA,Cook
Georgia,13,GA,Coweta
Georgia,13,GA,Crawford
Georgia,13,GA,Crisp
Georgia,13,GA,Dade
Georgia,13,GA,Dawson
Georgia,13,GA,Decatur
Georgia,13,GA,DeKalb
Georgia,13,GA,Dodge
Georgia,13,GA,Dooly
Georgia,13,GA,Dougherty
Georgia,13,GA,Douglas
Georgia,13,GA,Early
Georgia,13,GA,Echols
Georgia,13,GA,Effingham
Georgia,13,GA,Elbert
Georgia,13,GA,Emanuel
Georgia,13,GA,Evans
Georgia,13,GA,Fannin
Georgia,13,GA,Fayette
Georgia,13,GA,Floyd
Georgia,13,GA,Forsyth
Georgia,13,GA,Franklin
Georgia,13,GA,Fulton
Georgia,13,GA,Gilmer
Georgia,13,GA,Glascock
Georgia,13,GA,Glynn
Georgia,13,GA,Gordon
Georgia,13,GA,Grady
Georgia,13,GA,Greene
Georgia,13,GA,Gwinnett
Georgia,13,GA,Habersham
Georgia,13,GA,Hall
Georgia,13,GA,Hancock
Georgia,13,GA,Haralson
Georgia,13,GA,Harris
Georgia,13,GA,Hart
Georgia,13,GA,Heard
Georgia,13,GA,Henry
Georgia,13,GA,Houston
Georgia,13,GA,Irwin
Georgia,13,GA,Jackson
Georgia,13,GA,Jasper
Georgia,13,GA,Jeff Davis
Georgia,13,GA,Jefferson
Georgia,13,GA,Jenkins
Georgia,13,GA,Johnson
Georgia,13,GA,Jones
Georgia,13,GA,Lamar
Georgia,13,GA,Lanier
Georgia,13,GA,Laurens
Georgia,13,GA,Lee
Georgia,13,GA,Liberty
Georgia,13,GA,Lincoln
Georgia,13,GA,Long
Georgia,13,GA,Lowndes
Georgia,13,GA,Lumpkin
Georgia,13,GA,Macon
Georgia,13,GA,Madison
Georgia,13,GA,Marion
Georgia,13,GA,McDuffie
Georgia,13,GA,McIntosh
Georgia,13,GA,Meriwether
Georgia,13,GA,Miller
Georgia,13,GA,Mitchell
Georgia,13,GA,Monroe
Georgia,13,GA,Montgomery
Georgia,13,GA,Morgan
Georgia,13,GA,Murray
Georgia,13,GA,Muscogee
Georgia,13,GA,Newton
Georgia,13,GA,Oconee
Georgia,13,GA,Oglethorpe
Georgia,13,GA,Paulding
Georgia,13,GA,Peach
Georgia,13,GA,Pickens
Georgia,13,GA,Pierce
Georgia,13,GA,Pike
Georgia,13,GA,Polk
Georgia,13,GA,Pulaski
Georgia,13,GA,Putnam
Georgia,13,GA,Quitman
Georgia,13,GA,Rabun
Georgia,13,GA,Randolph
Georgia,13,GA,Richmond
Georgia,13,GA,Rockdale
Georgia,13,GA,Schley
Georgia,13,GA,Screven
Georgia,13,GA,Seminole
Georgia,13,GA,Spalding
Georgia,13,GA,Stephens
Georgia,13,GA,Stewart
Georgia,13,GA,Sumter
Georgia,13,GA,Talbot
Georgia,13,GA,Taliaferro
Georgia,13,GA,Tattnall
Georgia,13,GA,Taylor
Georgia,13,GA,Telfair
Georgia,13,GA,Terrell
Georgia,13,GA,Thomas
Georgia,13,GA,Tift
Georgia,13,GA,Toombs
Georgia,13,GA,Towns
Georgia,13,GA,Treutlen
Georgia,13,GA,Troup
Georgia,13,GA,Turner
Georgia,13,GA,Twiggs
Georgia,13,GA,Union
Georgia,13,GA,Upson
Georgia,13,GA,Walker
Georgia,13,GA,Walton
Georgia,13,GA,Ware
Georgia,13,GA,Warren
Georgia,13,GA,Washington
Georgia,13,GA,Wayne
Georgia,13,GA,Webster
Georgia,13,GA,Wheeler
Georgia,13,GA,White
Georgia,13,GA,Whitfield
Georgia,13,GA,Wilcox
Georgia,13,GA,Wilkes
Georgia,13,GA,Wilkinson
Georgia,13,GA,Worth
Hawaii,15,HI,Hawaii
Hawaii,15,HI,Honolulu
Hawaii,15,HI,Kalawao
Hawaii,15,HI,Kauai
Hawaii,15,HI,Maui
Idaho,16,ID,Ada
Idaho,16,ID,Adams
Idaho,16,ID,Bannock
Idaho,16,ID,Bear Lake
Idaho,16,ID,Benewah
Idaho,16,ID,Bingham
Idaho,16,ID,Blaine
Idaho,16,ID,Boise
Idaho,16,ID,Bonner
Idaho,16,ID,Bonneville
Idaho,16,ID,Boundary
Idaho,16,ID,Butte
Idaho,16,ID,Camas
Idaho,16,ID,Canyon
Idaho,16,ID,Caribou
Idaho,16,ID,Cassia
Idaho,16,ID,Clark
Idaho,16,ID,Clearwater
Idaho,16,ID,Custer
Idaho,16,ID,Elmore
Idaho,16,ID,Franklin
Idaho,16,ID,Fremont
Idaho,16,ID,Gem
Idaho,16,ID,Gooding
Idaho,16,ID,Idaho
Idaho,16,ID,Jefferson
Idaho,16,ID,Jerome
Idaho,16,ID,Kootenai
Idaho,16,ID,Latah
Idaho,16,ID,Lemhi
Idaho,16,ID,Lewis
Idaho,16,ID,Lincoln
Idaho,16,ID,Madison
Idaho,16,ID,Minidoka
Idaho,16,ID,Nez Perce
Idaho,16,ID,Oneida
Idaho,16,ID,Owyhee
Idaho,16,ID,Payette
Idaho,16,ID,Power
Idaho,16,ID,Shoshone
Idaho,16,ID,Teton
Idaho,16,ID,Twin Falls
Idaho,16,ID,Valley
Idaho,16,ID,Washington
Illinois,17,IL,Adams
Illinois,17,IL,Alexander
Illinois,17,IL,Bond
Illinois,17,IL,Boone
Illinois,17,IL,Brown
Illinois,17,IL,Bureau
Illinois,17,IL,Calhoun
Illinois,17,IL,Carroll
Illinois,17,IL,Cass
Illinois,17,IL,Champaign
Illinois,17,IL,Christian
Illinois,17,IL,Clark
Illinois,17,IL,Clay
Illinois,17,IL,Clinton
Illinois,17,IL,Coles
Illinois,17,IL,Cook
Illinois,17,IL,Crawford
Illinois,17,IL,Cumberland
Illinois,17,IL,De Witt
Illinois,17,IL,DeKalb
Illinois,17,IL,Douglas
Illinois,17,IL,DuPage
Illinois,17,IL,Edgar
Illinois,17,IL,Edwards
Illinois,17,IL,Effingham
Illinois,17,IL,Fayette
Illinois,17,IL,Ford
Illinois,17,IL,Franklin
Illinois,17,IL,Fulton
Illinois,17,IL,Gallatin
Illinois,17,IL,Greene
Illinois,17,IL,Grundy
Illinois,17,IL,Hamilton
Illinois,17,IL,Hancock
Illinois,17,IL,Hardin
Illinois,17,IL,Henderson
Illinois,17,IL,Henry
Illinois,17,IL,Iroquois
Illinois,17,IL,Jackson
Illinois,17,IL,Jasper
Illinois,17,IL,Jefferson
Illinois,17,IL,Jersey
Illinois,17,IL,Jo Daviess
Illinois,17,IL,Johnson
Illinois,17,IL,Kane
Illinois,17,IL,Kankakee
Illinois,17,IL,Kendall
Illinois,17,IL,Knox
Illinois,17,IL,Lake
Illinois,17,IL,LaSalle
Illinois,17,IL,Lawrence
Illinois,17,IL,Lee
Illinois,17,IL,Livingston
Illinois,17,IL,Logan
Illinois,17,IL,Macon
Illinois,17,IL,Macoupin
Illinois,17,IL,Madison
Illinois,17,IL,Marion
Illinois,17,IL,Marshall
Illinois,17,IL,Mason
Illinois,17,IL,Massac
Illinois,17,IL,McDonough
Illinois,17,IL,McHenry
Illinois,17,IL,McLean
Illinois,17,IL,Menard
Illinois,17,IL,Mercer
Illinois,17,IL,Monroe
Illinois,17,IL,Montgomery
Illinois,17,IL,Morgan
Illinois,17,IL,Moultrie
Illinois,17,IL,Ogle
Illinois,17,IL,Peoria
Illinois,17,IL,Perry
Illinois,17,IL,Piatt
Illinois,17,IL,Pike
Illinois,17,IL,Pope
Illinois,17,IL,Pulaski
Illinois,17,IL,Putnam
Illinois,17,IL,Randolph
Illinois,17,IL,Richland
Illinois,17,IL,Rock Island
Illinois,17,IL,Saline
Illinois,17,IL,Sangamon
Illinois,17,IL,Schuyler
Illinois,17,IL,Scott
Illinois,17,IL,Shelby
Illinois,17,IL,St. Clair
Illinois,17,IL,Stark
Illinois,17,IL,Stephenson
Illinois,17,IL,Tazewell
Illinois,17,IL,Union
Illinois,17,IL,Vermilion
Illinois,17,IL,Wabash
Illinois,17,IL,Warren
Illinois,17,IL,Washington
Illinois,17,IL,Wayne
Illinois,17,IL,White
Illinois,17,IL,Whiteside
Illinois,17,IL,Will
Illinois,17,IL,Williamson
Illinois,17,IL,Winnebago
Illinois,17,IL,Woodford
Indiana,18,IN,Adams
Indiana,18,IN,Allen
Indiana,18,IN,Bartholomew
Indiana,18,IN,Benton
Indiana,18,IN,Blackford
Indiana,18,IN,Boone
Indiana,18,IN,Brown
Indiana,18,IN,Carroll
Indiana,18,IN,Cass
Indiana,18,IN,Clark
Indiana,18,IN,Clay
Indiana,18,IN,Clinton
Indiana,18,IN,Crawford
Indiana,18,IN,Daviess
Indiana,18,IN,Dearborn
Indiana,18,IN,Decatur
Indiana,18,IN,DeKalb
Indiana,18,IN,Delaware
Indiana,18,IN,Dubois
Indiana,18,IN,Elkhart
Indiana,18,IN,Fayette
Indiana,18,IN,Floyd
Indiana,18,IN,Fountain
Indiana,18,IN,Franklin
Indiana,18,IN,Fulton
Indiana,18,IN,Gibson
Indiana,18,IN,Grant
Indiana,18,IN,Greene
Indiana,18,IN,Hamilton
Indiana,18,IN,Hancock
Indiana,18,IN,Harrison
Indiana,18,IN,Hendricks
Indiana,18,IN,Henry
Indiana,18,IN,Howard
Indiana,18,IN,Huntington
Indiana,18,IN,Jackson
Indiana,18,IN,Jasper
Indiana,18,IN,Jay
Indiana,18,IN,Jefferson
Indiana,18,IN,Jennings
Indiana,18,IN,Johnson
Indiana,18,IN,Knox
Indiana,18,IN,Kosciusko
Indiana,18,IN,LaGrange
Indiana,18,IN,Lake
Indiana,18,IN,LaPorte
Indiana,18,IN,Lawrence
Indiana,18,IN,Madison
Indiana,18,IN,Marion
Indiana,18,IN,Marshall
Indiana,18,IN,Martin
Indiana,18,IN,Miami
Indiana,18,IN,Monroe
Indiana,18,IN,Montgomery
Indiana,18,IN,Morgan
Indiana,18,IN,Newton
Indiana,18,IN,Noble
Indiana,18,IN,Ohio
Indiana,18,IN,Orange
Indiana,18,IN,Owen
Indiana,18,IN,Parke
Indiana,18,IN,Perry
Indiana,18,IN,Pike
Indiana,18,IN,Porter
Indiana,18,IN,Posey
Indiana,18,IN,Pulaski
Indiana,18,IN,Putnam
Indiana,18,IN,Randolph
Indiana,18,IN,Ripley
Indiana,18,IN,Rush
Indiana,18,IN,Scott
Indiana,18,IN,Shelby
Indiana,18,IN,Spencer
Indiana,18,IN,St. Joseph
Indiana,18,IN,Starke
Indiana,18,IN,Steuben
Indiana,18,IN,Sullivan
Indiana,18,IN,Switzerland
Indiana,18,IN,Tippecanoe
Indiana,18,IN,Tipton
Indiana,18,IN,Union
Indiana,18,IN,Vanderburgh
Indiana,18,IN,Vermillion
Indiana,18,IN,Vigo
Indiana,18,IN,Wabash
Indiana,18,IN,Warren
Indiana,18,IN,Warrick
Indiana,18,IN,Washington
Indiana,18,IN,Wayne
Indiana,18,IN,Wells
Indiana,18,IN,White
Indiana,18,IN,Whitley
Iowa,19,IA,Adair
Iowa,19,IA,Adams
Iowa,19,IA,Allamakee
Iowa,19,IA,Appanoose
Iowa,19,IA,Audubon
Iowa,19,IA,Benton
Iowa,19,IA,Black Hawk
Iowa,19,IA,Boone
Iowa,19,IA,Bremer
Iowa,19,IA,Buchanan
Iowa,19,IA,Buena Vista
Iowa,19,IA,Butler
Iowa,19,IA,Calhoun
Iowa,19,IA,Carroll
Iowa,19,IA,Cass
Iowa,19,IA,Cedar
Iowa,19,IA,Cerro Gordo
Iowa,19,IA,Cherokee
Iowa,19,IA,Chickasaw
Iowa,19,IA,Clarke
Iowa,19,IA,Clay
Iowa,19,IA,Clayton
Iowa,19,IA,Clinton
Iowa,19,IA,Crawford
Iowa,19,IA,Dallas
Iowa,19,IA,Davis
Iowa,19,IA,Decatur
Iowa,19,IA,Delaware
Iowa,19,IA,Des Moines
Iowa,19,IA,Dickinson
Iowa,19,IA,Dubuque
Iowa,19,IA,Emmet
Iowa,19,IA,Fayette
Iowa,19,IA,Floyd
Iowa,19,IA,Franklin
Iowa,19,IA,Fremont
Iowa,19,IA,Greene
Iowa,19,IA,Grundy
Iowa,19,IA,Guthrie
Iowa,19,IA,Hamilton
Iowa,19,IA,Hancock
Iowa,19,IA,Hardin
Iowa,19,IA,Harrison
Iowa,19,IA,Henry
Iowa,19,IA,Howard
Iowa,19,IA,Humboldt
Iowa,19,IA,Ida
Iowa,19,IA,Iowa
Iowa,19,IA,Jackson
Iowa,19,IA,Jasper
Iowa,19,IA,Jefferson
Iowa,19,IA,Johnson
Iowa,19,IA,Jones
Iowa,19,IA,Keokuk
Iowa,19,IA,Kossuth
Iowa,19,IA,Lee
Iowa,19,IA,Linn
Iowa,19,IA,Louisa
Iowa,19,IA,Lucas
Iowa,19,IA,Lyon
Iowa,19,IA,Madison
Iowa,19,IA,Mahaska
Iowa,19,IA,Marion
Iowa,19,IA,Marshall
Iowa,19,IA,Mills
Iowa,19,IA,Mitchell
Iowa,19,IA,Monona
Iowa,19,IA,Monroe
Iowa,19,IA,Montgomery
Iowa,19,IA,Muscatine
Iowa,19,IA,O'Brien
Iowa,19,IA,Osceola
Iowa,19,IA,Page
Iowa,19,IA,Palo Alto
Iowa,19,IA,Plymouth
Iowa,19,IA,Pocahontas
Iowa,19,IA,Polk
Iowa,19,IA,Pottawattamie
Iowa,19,IA,Poweshiek
Iowa,19,IA,Ringgold
Iowa,19,IA,Sac
Iowa,19,IA,Scott
Iowa,19,IA,Shelby
Iowa,19,IA,Sioux
Iowa,19,IA,Story
Iowa,19,IA,Tama
Iowa,19,IA,Taylor
Iowa,19,IA,Union
Iowa,19,IA,Van Buren
Iowa,19,IA,Wapello
Iowa,19,IA,Warren
Iowa,19,IA,Washington
Iowa,19,IA,Wayne
Iowa,19,IA,Webster
Iowa,19,IA,Winnebago
Iowa,19,IA,Winneshiek
Iowa,19,IA,Woodbury
Iowa,19,IA,Worth
Iowa,19,IA,Wright
Kansas,20,KS,Allen
Kansas,20,KS,Anderson
Kansas,20,KS,Atchison
Kansas,20,KS,Barber
Kansas,20,KS,Barton
Kansas,20,KS,Bourbon
Kansas,20,KS,Brown
Kansas,20,KS,Butler
Kansas,20,KS,Chase
Kansas,20,KS,Chautauqua
Kansas,20,KS,Cherokee
Kansas,20,KS,Cheyenne
Kansas,20,KS,Clark
Kansas,20,KS,Clay
Kansas,20,KS,Cloud
Kansas,20,KS,Coffey
Kansas,20,KS,Comanche
Kansas,20,KS,Cowley
Kansas,20,KS,Crawford
Kansas,20,KS,Decatur
Kansas,20,KS,Dickinson
Kansas,20,KS,Doniphan
Kansas,20,KS,Douglas
Kansas,20,KS,Edwards
Kansas,20,KS,Elk
Kansas,20,KS,Ellis
Kansas,20,KS,Ellsworth
Kansas,20,KS,Finney
Kansas,20,KS,Ford
Kansas,20,KS,Franklin
Kansas,20,KS,Geary
Kansas,20,KS,Gove
Kansas,20,KS,Graham
Kansas,20,KS,Grant
Kansas,20,KS,Gray
Kansas,20,KS,Greeley
Kansas,20,KS,Greenwood
Kansas,20,KS,Hamilton
Kansas,20,KS,Harper
Kansas,20,KS,Harvey
Kansas,20,KS,Haskell
Kansas,20,KS,Hodgeman
Kansas,20,KS,Jackson
Kansas,20,KS,Jefferson
Kansas,20,KS,Jewell
Kansas,20,KS,Johnson
Kansas,20,KS,Kearny
Kansas,20,KS,Kingman
